Id,Caseta,Clase,Camion_Tipo,Importe
6147,CTO. EXT. MEXIQUENSE,1,Camion_T1,462.0
6148,LIB. SUR DE GUAD.,9,Camion_T9,190.0
6149,LIB. SUR DE GUAD.,5,Camion_T5,175.0
6151,COITA VIAP,1,Camion_T1,405.0
6153,AMOZOC-PEROTE,1,Camion_T1,241.0
6154,ARMERIA VIAPASS,1,Camion_T1,662.0
6155,AMOZOC-PEROTE,1,Camion_T1,241.0
6156,PLAN DE RIO,1,Camion_T1,221.0
6157,AMOZOC-PEROTE,1,Camion_T1,241.0
6162,ARMERIA VIAPASS,1,Camion_T1,590.0
6164,PLAN DE RIO,1,Camion_T1,104.0
6168,AMOZOC-PEROTE,1,Camion_T1,542.0
6170,LIB. SUR DE GUAD.,9,Camion_T9,190.0
6171,COITA VIAP,1,Camion_T1,175.0
6172,AMOZOC-PEROTE,1,Camion_T1,179.0
6173,LA ANTIGUA,1,Camion_T1,431.0
6174,LIB. MATEHUALA,5,Camion_T5,132.0
6175,LA ANTIGUA,1,Camion_T1,82.0
6182,AMOZOC-PEROTE,1,Camion_T1,542.0
6184,LA ANTIGUA,1,Camion_T1,431.0
6185,OCOZOCUAUTLA,5,Camion_T5,241.0
6186,CHICHIMECO,1,Camion_T1,241.0
6187,CHICHIMECO,1,Camion_T1,241.0
6191,LOS CHORROS,1,Camion_T1,78.0
6194,APODACA,5,Camion_T5,482.0
6196,QUERETARO,6,Camion_T6,544.0
6197,ARMERIA VIAPASS,1,Camion_T1,662.0
6201,QUERETARO,1,Camion_T1,102.0
6203,ARMERIA VIAPASS,1,Camion_T1,1047.0
6204,PLAN DE RIO,1,Camion_T1,258.0
6208,SAYULA,1,Camion_T1,264.0
6209,ARMERIA VIAPASS,1,Camion_T1,662.0
6210,JUÁREZ,5,Camion_T5,248.0
6215,ATLACOMULCO-BANOBRAS,9,Camion_T9,275.0
6219,PLAN DE RIO,1,Camion_T1,258.0
6224,VENTURA - EL PEYOTE,5,Camion_T5,312.0
6225,LA ANTIGUA,1,Camion_T1,300.0
6226,ATLACOMULCO,7,Camion_T7,2568.0
6228,AMOZOC-PEROTE,1,Camion_T1,542.0
6229,AMOZOC-PEROTE,1,Camion_T1,542.0
6230,ARMERIA VIAPASS,1,Camion_T1,1047.0
6232,ARMERIA VIAPASS,1,Camion_T1,590.0
6237,PLAN DE RIO,1,Camion_T1,258.0
6238,LA ANTIGUA,1,Camion_T1,431.0
6241,ARMERIA VIAPASS,1,Camion_T1,662.0
6242,CERRO GORDO,1,Camion_T1,58.0
6243,AMOZOC-PEROTE,1,Camion_T1,382.0
6245,LIB. MATEHUALA,5,Camion_T5,132.0
6246,LA ANTIGUA,1,Camion_T1,125.0
6248,VENTURA - EL PEYOTE,5,Camion_T5,312.0
6250,QUERETARO,7,Camion_T7,544.0
6251,LA ANTIGUA,1,Camion_T1,431.0
6255,MENDOZA,1,Camion_T1,67.0
6256,ARMERIA VIAPASS,1,Camion_T1,1047.0
6258,PLAN DE RIO,1,Camion_T1,63.0
6259,LA ANTIGUA,1,Camion_T1,431.0
6260,LA ANTIGUA,1,Camion_T1,431.0
6261,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
6266,LIB. SUR DE GUAD.,9,Camion_T9,190.0
6270,MIRADORES,1,Camion_T1,196.0
6271,LIB. SUR DE GUAD.,5,Camion_T5,175.0
6273,ARMERIA VIAPASS,1,Camion_T1,1047.0
6274,LA ANTIGUA,1,Camion_T1,300.0
6275,ATLACOMULCO,4,Camion_T4,222.0
6276,PLAN DE RIO,1,Camion_T1,258.0
6285,LINCOLN,5,Camion_T5,516.0
6289,ARRIAGA VIAP,1,Camion_T1,165.0
6290,CALDERON,5,Camion_T5,382.0
6291,PLAN DE RIO,1,Camion_T1,221.0
6292,ARMERIA VIAPASS,1,Camion_T1,590.0
6296,LA ANTIGUA,1,Camion_T1,300.0
6297,LIB. SUR DE GUAD.,4,Camion_T4,113.0
6298,PLAN DE RIO,1,Camion_T1,258.0
6299,PLAN DE RIO,1,Camion_T1,258.0
6300,PLAN DE RIO,1,Camion_T1,258.0
6303,LIB. ARCO NT. SLP,5,Camion_T5,266.0
6308,ARMERIA VIAPASS,1,Camion_T1,662.0
6309,APODACA,5,Camion_T5,191.0
6310,ARMERIA VIAPASS,1,Camion_T1,1047.0
6311,OJO CALIENTE I,5,Camion_T5,221.0
6313,ARMERIA VIAPASS,1,Camion_T1,803.0
6316,LA ANTIGUA,1,Camion_T1,431.0
6317,LA ANTIGUA,1,Camion_T1,431.0
6318,LA ANTIGUA,1,Camion_T1,300.0
6322,LIB. MATEHUALA,5,Camion_T5,132.0
6324,LAS VIGAS,1,Camion_T1,196.0
6325,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
6329,PLAN DE RIO,1,Camion_T1,258.0
6332,LIB. SUR DE GUAD.,5,Camion_T5,175.0
6335,PLAN DE RIO,1,Camion_T1,221.0
6336,LIB. MATEHUALA,5,Camion_T5,132.0
6338,TORREON,5,Camion_T5,84.0
6341,LIB. SUR DE GUAD.,5,Camion_T5,175.0
6342,JIQUIPILAS VIAP,1,Camion_T1,405.0
6346,QUERETARO,5,Camion_T5,387.0
6347,OCOZOCUAUTLA,5,Camion_T5,241.0
6357,S.MARTIN PUE.,9,Camion_T9,334.0
6359,LA ANTIGUA,1,Camion_T1,300.0
6361,AMOZOC-PEROTE,1,Camion_T1,542.0
6362,AMOZOC-PEROTE,1,Camion_T1,197.0
6364,COITA VIAP,1,Camion_T1,175.0
6366,CTO. EXT. MEXIQUENSE,1,Camion_T1,266.0
6371,LA ANTIGUA,1,Camion_T1,431.0
6372,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
6378,CTO. EXT. MEXIQUENSE,1,Camion_T1,115.0
